nome_funcionario_normalizado,orgao,nome_socio_normalizado,cnpj_empresa,razao_social,score,metodo
PES-33BA07,SEDUC,PES-0E9549,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"94,92",fuzzy
PES-2598EC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-5EBE4A,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"94,92",fuzzy
PES-2598EC,SEDUC,PES-5EBE4A,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"94,92",fuzzy
PES-A572CB,PM_ATIVOS,PES-2009E9,00525528000184,ATALIBA COMERCIO DE PECAS E REPARACAO DE VEICULOS LTDA,"94,74",fuzzy
PES-101620,PM_ATIVOS,PES-2009E9,00525528000184,ATALIBA COMERCIO DE PECAS E REPARACAO DE VEICULOS LTDA,"94,74",fuzzy
PES-671F97,PM_ATIVOS,PES-2009E9,00525528000184,ATALIBA COMERCIO DE PECAS E REPARACAO DE VEICULOS LTDA,"94,74",fuzzy
PES-0239B7,SES,PES-2009E9,00525528000184,ATALIBA COMERCIO DE PECAS E REPARACAO DE VEICULOS LTDA,"94,74",fuzzy
PES-EAC2E1,SES,PES-2009E9,00525528000184,ATALIBA COMERCIO DE PECAS E REPARACAO DE VEICULOS LTDA,"94,74",fuzzy
PES-CF786B,SES,PES-2009E9,00525528000184,ATALIBA COMERCIO DE PECAS E REPARACAO DE VEICULOS LTDA,"94,74",fuzzy
PES-F925D2,SES,PES-5DA0CF,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"94,74",fuzzy
PES-C7F018,CASA_CIVIL,PES-864010,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"94,74",fuzzy
PES-C7F018,CASA_CIVIL,PES-864010,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"94,74",fuzzy
PES-A389E6,SES,PES-0BEEDE,45202776000122,L E DOS SANTOS LOBO LTDA,"94,74",fuzzy
PES-2D7476,SEDUC,PES-DD8E10,59650556000176,MACOM INSTRUMENTAL CIRURGICO INDUSTRIA LTDA,"94,74",fuzzy
PES-F82DC8,SES,PES-DD8E10,59650556000176,MACOM INSTRUMENTAL CIRURGICO INDUSTRIA LTDA,"94,74",fuzzy
PES-542C24,SEDUC,PES-848E16,05377079000198,TECWAY DA AMAZONIA INDUSTRIA E COMERCIO LTDA,"94,74",fuzzy
PES-E5BE40,PM_ATIVOS,PES-1938EA,02328619000155,ASCOPE- COOPERATIVA DOS PRODUTORES RURAIS DA COMUNIDADE SAGRADO CORACAO DE JESUS DO PARANA DA EVA,"94,74",fuzzy
PES-73BE42,SEDUC,PES-999597,07168944000111,ASSOCIACAO DOS PRODUTORES RURAIS DE CANA DE ACUCAR DO MUNICIPIO DE EIRUNEPE,"94,74",fuzzy
PES-DC9E32,SEDUC,PES-E1BA10,07052354000129,SYNERGYE TECNOLOGIA DA INFORMACAO LTDA,"94,74",fuzzy
PES-1899C1,PM_ATIVOS,PES-FCAF5B,07355785000164,JBF SERVICOS NAUTICOS LTDA,"94,55",fuzzy
PES-396FB2,SEDUC,PES-FCAF5B,07355785000164,JBF SERVICOS NAUTICOS LTDA,"94,55",fuzzy
PES-AEA838,SES,PES-4BFC0F,18239154000104,A S DA SILVA JUNIOR LTDA,"94,55",fuzzy
PES-B21544,SES,PES-0D4C9A,08723428000174,MAESTRO TECNOLOGIA S.A.,"94,44",fuzzy
PES-B21544,SES,PES-1D9E0C,09112679000185,A DA S COELHO LTDA,"94,44",fuzzy
PES-B21544,SES,PES-F6A4FC,07477679000153,AF CONSTRUTORA LTDA,"94,44",fuzzy
PES-B21544,SES,PES-BD8655,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"94,44",fuzzy
PES-7CECE9,SSP,PES-7DFD4C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"94,44",fuzzy
PES-B21544,SES,PES-037015,06990645000103,CARDIO VASCULAR LTDA,"94,44",fuzzy
PES-B21544,SES,PES-037015,21255490000147,SOCCEAM - CIRURGIA CARDIOVASCULAR DO AMAZONAS LTDA,"94,44",fuzzy
PES-EB05B8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D01285,34674663000103,BRICS TRADE INCORPORATION LTDA,"94,44",fuzzy
PES-EB05B8,SEDUC,PES-D01285,34674663000103,BRICS TRADE INCORPORATION LTDA,"94,44",fuzzy
PES-B21544,SES,PES-932B1C,04833439000156,S J COMERCIO DE MATERIAIS E SERVICOS DE CONSTRUCAO LTDA.,"94,44",fuzzy
PES-6DB4A7,FAAR,PES-BFDD5D,14139255000144,"COOPERATIVA AGROINDUSTRIAL DOS JUTICULTORES, PRODUTORES RURAIS E EXTRATIVISTAS DO AMAZONAS","94,44",fuzzy
PES-6DB4A7,SEDUC,PES-BFDD5D,14139255000144,"COOPERATIVA AGROINDUSTRIAL DOS JUTICULTORES, PRODUTORES RURAIS E EXTRATIVISTAS DO AMAZONAS","94,44",fuzzy
PES-6DB4A7,SEJEL,PES-BFDD5D,14139255000144,"COOPERATIVA AGROINDUSTRIAL DOS JUTICULTORES, PRODUTORES RURAIS E EXTRATIVISTAS DO AMAZONAS","94,44",fuzzy
PES-60AEA6,SEDUC,PES-DD15A2,02003331000100,C I A - CENTRO DE IMAGEM DO AMAZONAS LTDA,"94,34",fuzzy
PES-13C100,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A6D00E,02981566000177,BRAINLAB LTDA,"94,34",fuzzy
PES-CAEA8A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FBB181,14712271000184,COOPERATIVA DE PRODUTORES E EXTRATORES DE FRUTICULTURA DE CARAUARI,"94,34",fuzzy
PES-262765,FVS,PES-DEEDA2,50690441000130,ASSOCIACAO DOS PESCADORES E PESCADORAS ARTESANAIS AGRICULTORES E AGRICULTORAS FAMILIARES DO MUNICIPIO DE BORBA/AM,"94,34",fuzzy
PES-E18AC4,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A488E2,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"94,29",fuzzy
PES-73F614,JUCEA,PES-756FDE,22267917000190,AC GESTAO EMPRESARIAL LTDA,"94,12",fuzzy
PES-73BE42,SEDUC,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"94,12",fuzzy
PES-28A540,SEDUC,PES-80306B,00525528000184,ATALIBA COMERCIO DE PECAS E REPARACAO DE VEICULOS LTDA,"94,12",fuzzy
PES-73F614,JUCEA,PES-9611AC,61198164000160,PORTO SEGURO COMPANHIA DE SEGUROS GERAIS,"94,12",fuzzy
PES-73F614,JUCEA,PES-9C000E,00000000509892,BANCO DO BRASIL SA,"94,12",fuzzy
PES-73F614,JUCEA,PES-9C000E,00000000000191,BANCO DO BRASIL SA,"94,12",fuzzy
PES-73F614,JUCEA,PES-9C000E,00000000433624,BANCO DO BRASIL SA,"94,12",fuzzy
PES-E081CC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B18579,27566213000131,M DE F S DE OLIVEIRA LTDA,"94,12",fuzzy
PES-E081CC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-443721,55137191000120,DIREITO E LINGUAGEM SIMPLES LTDA,"94,12",fuzzy
PES-E06328,PM_ATIVOS,PES-202C9A,54276936000179,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA,"94,12",fuzzy
PES-BFEB21,SEDUC,PES-7090DC,54276936000179,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA,"94,12",fuzzy
PES-8B3DF3,SEDUC,PES-4D9CE8,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"94,12",fuzzy
PES-73F614,JUCEA,PES-F6C3EF,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"94,12",fuzzy
PES-79B7CA,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-682A0A,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"94,12",fuzzy
PES-7660D2,SES,PES-FAEC41,10562740000175,DASHEN SERVICOS MEDICOS LIMITADA,"94,12",fuzzy
PES-7660D2,SES,PES-5A587B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"94,12",fuzzy
PES-F4F8C8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A500D4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"94,12",fuzzy
PES-5ECD2C,SES,PES-A500D4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"94,12",fuzzy
PES-9379C3,SES,PES-A500D4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"94,12",fuzzy
PES-6FAD1D,SES,PES-C0AA87,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"94,12",fuzzy
PES-4F2BB3,SES,PES-31A2C9,06247872000135,CENTRO DIAGNOSTICO DE OTORRINOLARINGOLOGIA E FONOAUDIOLOGIA - CEDOF LTDA,"94,12",fuzzy
PES-84D556,SES,PES-FD8CB3,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"94,12",fuzzy
PES-7660D2,SES,PES-36F3FA,02827461000168,FUNDACAO DE APOIO AO HEMOAM - SANGUE NATIVO,"94,12",fuzzy
PES-28A540,SEDUC,PES-C2F37F,01449930001161,SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.,"94,12",fuzzy
PES-28A540,SEDUC,PES-C2F37F,01449930000602,SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.,"94,12",fuzzy
PES-8B3DF3,SEDUC,PES-7458EB,09279345000109,M. M. C. COMERCIO E SERVICOS DE IMPRESSOES LTDA,"94,12",fuzzy
PES-8B3DF3,SEDUC,PES-9BA139,52820287000108,ADITA SERVICOS EMPRESARIAIS LTDA,"94,12",fuzzy
PES-E06328,PM_ATIVOS,PES-88E0D1,04612990000170,UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA,"94,12",fuzzy
PES-A4C0A5,SEDUC,PES-947BD7,01107391001263,SUPPORT PRODUTOS NUTRICIONAIS LTDA,"94,12",fuzzy
PES-F044AB,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-AB9C6E,63630792000106,VEMA CONSTRUCOES E COMERCIO LTDA,"94,12",fuzzy
PES-E63B3B,SES,PES-C763B3,03018149000196,CONSTRUTORA ALCANCE LTDA.,"94,12",fuzzy
PES-B2175C,SEDUC,PES-805C92,08503565000101,AMAZONAS ARTS PRODUCOES LTDA.,"94,12",fuzzy
PES-DA0A1A,SEDUC,PES-8441AF,07355785000164,JBF SERVICOS NAUTICOS LTDA,"94,12",fuzzy
PES-7DA7C3,POLICIA_CIVIL,PES-09C7F1,57494031001054,COMPANHIA BRASILEIRA DE CARTUCHOS,"94,12",fuzzy
PES-7DA7C3,SSP,PES-09C7F1,57494031001054,COMPANHIA BRASILEIRA DE CARTUCHOS,"94,12",fuzzy
PES-BFEB21,SEDUC,PES-DA39BC,04011170000122,QUALY INDUSTRIA TEXTIL E COMERCIO DE ROUPAS E EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA,"94,12",fuzzy
PES-7DA7C3,POLICIA_CIVIL,PES-09C7F1,57494031000163,COMPANHIA BRASILEIRA DE CARTUCHOS,"94,12",fuzzy
PES-7DA7C3,SSP,PES-09C7F1,57494031000163,COMPANHIA BRASILEIRA DE CARTUCHOS,"94,12",fuzzy
PES-E06328,PM_ATIVOS,PES-93C3DD,04241825000159,R V ONO TRANSPORTE LTDA,"94,12",fuzzy
PES-EC328F,POLICIA_CIVIL,PES-93D457,02189924000103,DELOITTE TOUCHE TOHMATSU CONSULTORES LTDA.,"94,12",fuzzy
PES-28A540,SEDUC,PES-5F6A84,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"94,12",fuzzy
PES-05F02D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"93,94",fuzzy
PES-DE5C38,SEDUC,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"93,94",fuzzy
PES-B72233,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-55AC9E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"93,94",fuzzy
PES-975B4D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-55AC9E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"93,94",fuzzy
PES-20BB58,SEDUC,PES-55AC9E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"93,94",fuzzy
PES-3A5592,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9C6957,26286743000163,G - TECH INSTACOES E MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA,"93,94",fuzzy
PES-64C5C9,AMAZONPREV,PES-5254D3,14377211000152,INSTITUTO AQUILA DE GESTAO,"93,88",fuzzy
PES-64C5C9,CASA_CIVIL,PES-5254D3,14377211000152,INSTITUTO AQUILA DE GESTAO,"93,88",fuzzy
PES-64C5C9,DETRAN,PES-5254D3,14377211000152,INSTITUTO AQUILA DE GESTAO,"93,88",fuzzy
PES-550EB4,SEDUC,PES-78E3F5,17100925000107,COMERCIAL VIA FORTE LTDA,"93,88",fuzzy
PES-4BFAE6,SEDUC,PES-2C6B4F,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"93,88",fuzzy
PES-6C4FB4,SEDUC,PES-ECE41E,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"93,88",fuzzy
PES-2B7BBB,SES,PES-C70C05,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"93,88",fuzzy
PES-753F77,PRODAM,PES-3516E1,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"93,88",fuzzy
PES-826045,PM_ATIVOS,PES-C224C3,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"93,88",fuzzy
PES-8B2EB7,SEAS,PES-A3F9AF,12701604000144,NOVA OPCAO CONSULTORIA EMPRESARIAL LTDA,"93,88",fuzzy
PES-8B2EB7,SES,PES-A3F9AF,12701604000144,NOVA OPCAO CONSULTORIA EMPRESARIAL LTDA,"93,88",fuzzy
PES-289A26,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-AB9C6E,63630792000106,VEMA CONSTRUCOES E COMERCIO LTDA,"93,88",fuzzy
PES-0D5691,SEDUC,PES-5E413E,07471301000142,C. COM INFORMATICA IMP. EXP. COMERCIO E INDUSTRIA LTDA,"93,88",fuzzy
PES-74D926,SES,PES-88DCF7,07847837000110,CIENTIFICA MEDICA HOSPITAL LTDA EM RECUPERACAO JUDICIAL,"93,88",fuzzy
PES-CACC43,SEJUSC,PES-4FC249,11821060000191,NORTESUL LOGISTICA E TRANSPORTES ESPECIALIZADOS LTDA,"93,88",fuzzy
PES-3829BB,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F7E7DC,05992405000177,GREMIO RECREATIVO ESCOLA DE SAMBA DRAGOES DO IMPERIO,"93,88",fuzzy
PES-3829BB,SEDUC,PES-F7E7DC,05992405000177,GREMIO RECREATIVO ESCOLA DE SAMBA DRAGOES DO IMPERIO,"93,88",fuzzy
PES-0D5691,SEDUC,PES-5E413E,04361899000129,I9 SOLUCOES DO BRASIL LTDA,"93,88",fuzzy
PES-C5556F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B99920,05492907000139,MIKITOS INDUSTRIA E COMERCIO DE GENEROS ALIMENTICIOS DO AMAZONAS LTDA,"93,88",fuzzy
PES-EB7CEE,SEJUSC,PES-0E8995,09339886000177,COOPERATIVA DOS PRODUTORES EM AGROPECUARIA E EXTRATIVISMO DO MUNICIPIO DE PARINTINS,"93,88",fuzzy
PES-53402E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-60729C,04566352000160,INSPETORIA LAURA VICUNA,"93,88",fuzzy
PES-53402E,SEDUC,PES-60729C,04566352000160,INSPETORIA LAURA VICUNA,"93,88",fuzzy
PES-22C5AE,FVS,PES-16F9A0,10352636000156,COOPERATIVA AGROPECUARIA DOS PRODUTORES RURAIS DA AM-010,"93,88",fuzzy
PES-255D2F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F6EA83,28131176000100,COOPERATIVA DE PRODUTORES RURAIS BOM SUCESSO,"93,88",fuzzy
PES-CACC43,SEJUSC,PES-4FC249,11821060000272,NORTESUL LOGISTICA E TRANSPORTES ESPECIALIZADOS LTDA,"93,88",fuzzy
PES-00EA2F,SEDUC,PES-E95DB6,00984730000174,RUDARY PRESTADORA DE SERVICOS DO AMAZONAS LTDA,"93,75",fuzzy
PES-00EA2F,SES,PES-E95DB6,00984730000174,RUDARY PRESTADORA DE SERVICOS DO AMAZONAS LTDA,"93,75",fuzzy
PES-1337B9,FVS,PES-07408D,51962678000196,FUNDACAO PARA O VESTIBULAR DA UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO VUNESP,"93,75",fuzzy
PES-9D3C39,FVS,PES-7D6905,06105362000123,ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA,"93,75",fuzzy
PES-9D3C39,FVS,PES-4AAA56,31250328000190,H S DISTRIBUIDORA LTDA,"93,75",fuzzy
PES-1337B9,FVS,PES-6B7884,60701190000104,ITAU UNIBANCO S.A.,"93,75",fuzzy
PES-9D3C39,FVS,PES-FE09AF,90400888000142,BANCO SANTANDER (BRASIL) S.A.,"93,75",fuzzy
PES-46CCE7,PM_ATIVOS,PES-E72ECC,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"93,75",fuzzy
PES-B0BF8E,SES,PES-56C495,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"93,75",fuzzy
PES-B0BF8E,SES,PES-7005D2,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"93,75",fuzzy
PES-4F5C17,CBMAM,PES-D4BEC4,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"93,75",fuzzy
PES-0BE1D7,SES,PES-0314C3,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"93,75",fuzzy
PES-647BF6,SES,PES-8DFAD6,00750351000110,SOCIEDADE DOS PEDIATRAS DO ESTADO DO AMAZONAS LTDA,"93,75",fuzzy
PES-CD733B,SES,PES-3041BB,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"93,75",fuzzy
PES-9D3C39,FVS,PES-1DB453,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"93,75",fuzzy
PES-46CCE7,PM_ATIVOS,PES-A7F353,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"93,75",fuzzy
PES-9D3C39,FVS,PES-0D88F1,39879126000113,RC GESTAO EMPRESARIAL LTDA,"93,75",fuzzy
PES-9D3C39,FVS,PES-0D88F1,39879126000385,RC GESTAO EMPRESARIAL LTDA,"93,75",fuzzy
PES-3026C9,SEDUC,PES-8697B0,04372066000163,A SOARES FERREIRA E CIA LTDA,"93,75",fuzzy
PES-3026C9,SEDUC,PES-8697B0,04372066000325,A SOARES FERREIRA E CIA LTDA,"93,75",fuzzy
PES-1337B9,FVS,PES-5F07EF,02194588000197,BAIN BRASIL LTDA,"93,75",fuzzy
PES-1337B9,FVS,PES-3315A7,56992902000106,AURUS INDUSTRIAL S.A. - FALIDO,"93,75",fuzzy
PES-D215DC,CETAM,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-211724,FAAR,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-7B4AD0,PM_ATIVOS,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-C0FBC7,PM_ATIVOS,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-09B5E3,SEC,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-211724,SEDEL,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-5DDBE8,SEDUC,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-A99C92,SEDUC,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-C83FC5,SES,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-6C33E8,SES,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-B067F2,SSP,PES-B1D5EB,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,75",fuzzy
PES-1337B9,FVS,PES-E95626,34483180000121,CONSTRUTORA TOCANTINS INDUSTRIA E COMERCIO LTDA,"93,75",fuzzy
PES-0BE1D7,SES,PES-0314C3,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"93,75",fuzzy
PES-46CCE7,PM_ATIVOS,PES-EDA012,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"93,75",fuzzy
PES-866D2B,SEDUC,PES-AE811C,14377211000152,INSTITUTO AQUILA DE GESTAO,"93,62",fuzzy
PES-866D2B,SES,PES-AE811C,14377211000152,INSTITUTO AQUILA DE GESTAO,"93,62",fuzzy
PES-1A5B54,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-1DAC20,05074071000152,INSTITUTO DE DESENV. ECON. RURAL E TECNOLOGICO DADOS DA AMAZONIA,"93,62",fuzzy
PES-1A5B54,POLICIA_CIVIL,PES-1DAC20,05074071000152,INSTITUTO DE DESENV. ECON. RURAL E TECNOLOGICO DADOS DA AMAZONIA,"93,62",fuzzy
PES-1A5B54,SEDUC,PES-1DAC20,05074071000152,INSTITUTO DE DESENV. ECON. RURAL E TECNOLOGICO DADOS DA AMAZONIA,"93,62",fuzzy
PES-1A5B54,SES,PES-1DAC20,05074071000152,INSTITUTO DE DESENV. ECON. RURAL E TECNOLOGICO DADOS DA AMAZONIA,"93,62",fuzzy
PES-922168,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E6BCB6,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA,"93,62",fuzzy
PES-263D94,SEDUC,PES-E6BCB6,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA,"93,62",fuzzy
PES-8E0CA3,SEDUC,PES-E6BCB6,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA,"93,62",fuzzy
PES-1174CA,SGVG,PES-E6BCB6,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA,"93,62",fuzzy
PES-1174CA,SUHAB,PES-E6BCB6,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA,"93,62",fuzzy
PES-860E9D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-084DDD,05340639000130,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,"93,62",fuzzy
PES-F29052,PM_ATIVOS,PES-2F2792,00780568000172,NORTH BIO DA AMAZONIA LTDA,"93,62",fuzzy
PES-F29052,SEDUC,PES-2F2792,00780568000172,NORTH BIO DA AMAZONIA LTDA,"93,62",fuzzy
PES-72C40D,FVS,PES-C39DF5,54276936000179,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA,"93,62",fuzzy
PES-3DEBE4,SECT,PES-8D20DA,03305512000154,FULL TIME SERVICOS DE CONTABILIDADE LTDA,"93,62",fuzzy
PES-3DEBE4,SEDUC,PES-8D20DA,03305512000154,FULL TIME SERVICOS DE CONTABILIDADE LTDA,"93,62",fuzzy
PES-3DEBE4,SEJEL,PES-8D20DA,03305512000154,FULL TIME SERVICOS DE CONTABILIDADE LTDA,"93,62",fuzzy
PES-860C75,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-CB9B04,32302188000119,ALS SOLUCOES SERVICOS EM GESTAO A SAUDE LTDA,"93,62",fuzzy
PES-300846,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-24D8D9,09222739000112,K. P. OLIVEIRA & CIA LTDA,"93,62",fuzzy
PES-300846,PM_ATIVOS,PES-24D8D9,09222739000112,K. P. OLIVEIRA & CIA LTDA,"93,62",fuzzy
PES-860E9D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-084DDD,12039966000111,LINK CARD ADMINISTRADORA DE BENEFICIOS LTDA,"93,62",fuzzy
PES-08B0F4,SES,PES-4FC249,11821060000191,NORTESUL LOGISTICA E TRANSPORTES ESPECIALIZADOS LTDA,"93,62",fuzzy
PES-860E9D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-8441AF,07355785000164,JBF SERVICOS NAUTICOS LTDA,"93,62",fuzzy
PES-275788,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-09C7F1,57494031001054,COMPANHIA BRASILEIRA DE CARTUCHOS,"93,62",fuzzy
PES-275788,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-09C7F1,57494031000163,COMPANHIA BRASILEIRA DE CARTUCHOS,"93,62",fuzzy
PES-0D65D1,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2573E9,09339886000177,COOPERATIVA DOS PRODUTORES EM AGROPECUARIA E EXTRATIVISMO DO MUNICIPIO DE PARINTINS,"93,62",fuzzy
PES-98839A,PM_ATIVOS,PES-E3718B,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,62",fuzzy
PES-6A53F8,FVS,PES-44D2DD,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR,"93,62",fuzzy
PES-47A393,SEDUC,PES-61BBB9,10847747003906,CONGREGACAO DE SANTA DOROTEIA DO BRASIL,"93,62",fuzzy
