empresaId:ID(Empresa),cnpj,razao_social
54959839000180,54959839000180,54.959.839 RAFAEL SEIXAS DE ALMEIDA
32479604000159,32479604000159,TW PETROLEO COMERCIO DE COMBUSTIVEL LTDA
55650426000182,55650426000182,55.650.426 CESIDIO BARBOSA FILHO
11588406000153,11588406000153,ANC TECNOLOGIA DA INFORMACAO LTDA
53675946000114,53675946000114,53.675.946 CELIA DA SILVA RODRIGUES
16943709000160,16943709000160,KARAM PRINT COMERCIO ATACADISTA DE ARTIGOS DE ESCRITORIO E SERVICOS GRAFICOS LTDA
30105562000160,30105562000160,LOAH SERVICOS EMPRESARIAL LTDA
56093213000160,56093213000160,56.093.213 HYGOR DA SILVA COSTENARO
50619887000179,50619887000179,50.619.887 IVANESSA FERREIRA QUEIROZ
25212512000142,25212512000142,MAIS SUPLEMENTOS HOSPITALARES LTDA
07259925000281,07259925000281,INSTITUTO NACIONAL VERITAS DE CULTURA LTDA
55264861000179,55264861000179,55.264.861 JORGE LUIZ BALBY DE LIMA
15638546000140,15638546000140,BLUE OCEAN EVENTOS LTDA
10498974000109,10498974000109,INSTITUTO NEGOCIOS PUBLICOS DO BRASIL - ESTUDOS E PESQUISAS NA ADMNIISTRACAO PUBLICA - INP - LTDA
52344874000160,52344874000160,OKPRINT COMUNICACAO VISUAL E GRAFICA LTDA
60422382000173,60422382000173,60.422.382 VITORIA DE SOUZA MACIEL
46720649000188,46720649000188,DOUGLAS ALMEIDA DE OLIVEIRA 03276168227
50683972000104,50683972000104,50.683.972 NUBIA RAFAELA GOMES BRANICIO
09094300000151,09094300000151,OPEN SOLUCOES TRIBUTARIAS LTDA
22106270000114,22106270000114,AQUARELA GRAFICA LTDA
41350886000180,41350886000180,ATLAS COMERCIO DE MAQUINAS E SERVICOS DE MANUTENCAO LTDA
12307531000100,12307531000100,A MAIA DE MESQUITA
05074071000152,05074071000152,INSTITUTO DE DESENV. ECON. RURAL E TECNOLOGICO DADOS DA AMAZONIA
11519176000170,11519176000170,E B SERVICOS EMPRESARIAIS CONSULTORIA E CONSTRUCAO LTDA
61675798000166,61675798000166,AGUIARX LTDA
21032773000120,21032773000120,MA PUBLICIDADE E SERVICOS GRAFICOS LTDA
04669925000180,04669925000180,SERVICOS ESPECIAIS DE TRANSPORTES DO AMAZONAS LTDA
21481712000140,21481712000140,BERGA ONE COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES LTDA
18206900000155,18206900000155,CENTRAL DE PLACAS DA AMAZONIA LTDA
22312662000130,22312662000130,INBRATEVE - INSTITUTO BRASILEIRO DE TECNOLOGIA VEICULAR LTDA
05484571000162,05484571000162,GAMA MECANICA TECNICA LTDA
03337966000107,03337966000107,BAR E RESTAURANTE BUDEGA 101 LTDA
04768594000136,04768594000136,CONTATO SERVICOS DE CONSERVACAO E MANUTENCAO LTDA
33683111000107,33683111000107,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)
19107299000106,19107299000106,PROBANK SEGURANCA DE BENS E VALORES LTDA
09150651000132,09150651000132,SEMPER VINCIT SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA.
19621620000176,19621620000176,CASA DO POCO TRANSPORTES E LOCACAO DE VEICULOS LTDA
39324154000174,39324154000174,CONSORCIO CL2DAM
39324057000181,39324057000181,CONSORCIO IES
03514896000115,03514896000115,"THOMAS GREG & SONS SOLUCOES, MEIOS DE PAGAMENTO E IDENTIFICACAO LTDA"
15066466000167,15066466000167,THERA PUBLICIDADE LTDA
03176083000162,03176083000162,TREVO TURISMO LTDA
61557856000157,61557856000157,INPUT SERVICE INFORMATICA LTDA
37966771000148,37966771000148,CENTRO DE FORMACAO DE CONDUTORES GRANDE VITORIA LTDA
03556039000188,03556039000188,EYE CENTER SERVICOS MEDICOS LTDA
28547986000133,28547986000133,HABILITA AMAZON CLINICA PSICOLOGIA E MEDICINA LTDA
38349180000194,38349180000194,AUTOESCOLA PONTA NEGRA LTDA
30076119000109,30076119000109,MORAES E MORAES LTDA
14732425000108,14732425000108,SAPCE SERVICO MEDICO E PSICOLOGICO LTDA
29270716000190,29270716000190,HC ANDRADE AVALIACAO MEDICA E PSICOLOGICA DO TRAFEGO LTDA
01758477000101,01758477000101,AUTO ESCOLA SABBA LTDA
30364074000178,30364074000178,T. C. V. D. DE SOUZA & CIA LTDA
18683536000114,18683536000114,LARYSSA DANTAS PINTO
17994363000192,17994363000192,LUCAS QUEIROZ PINTO
21205114000148,21205114000148,CLINICA DE TRANSITO ATIVIDADES PROFISSIONAIS NA AREA DE SAUDE LTDA
21219096000153,21219096000153,CLINICA MEDICA DE TRANSITO DE TEFE LTDA
00973553000120,00973553000120,AUTO ESCOLA LIDER LTDA
01397709000135,01397709000135,CENTRO DE FORMACAO DE CONDUTORES BARROS LTDA
34639621000131,34639621000131,NASCIMENTO E PEDROZA CENTRO DE FORMACAO DE CONDUTORES LTDA
37911511000175,37911511000175,CENTRO DE FORMACAO DE CONDUTORES AMERICANA LTDA
09092101000104,09092101000104,AUTO ESCOLA MANACAPURU LTDA
11012350000194,11012350000194,EBS FORMACAO DE CONDUTORES DE VEICULOS LTDA
02751940000148,02751940000148,CARLOS MAGNO DE SOUZA MEDEIROS E CIA LTDA
42122686000133,42122686000133,TATIANA COELY VASCONCELOS DIAS DE SOUZA
23407907000175,23407907000175,CENTRO MEDICO PSICOLOGICO AYRAO LTDA
04770620000160,04770620000160,CLIMEP CLINICA MEDICA E PSICOLOGICA LTDA.
30091251000190,30091251000190,CLIMEPIN - CLINICA MEDICA PSICOLOGICA DE PARINTINS LTDA
01685222000158,01685222000158,RSA - FORMACAO DE CONDUTORES DE VEICULOS LTDA
20428352000150,20428352000150,AUTOESCOLA SANTA CECILIA FORMACAO DE CONDUTORES LTDA
19307972000151,19307972000151,J. M. RIBEIRO MORAIS LTDA
39415175000103,39415175000103,"M S DE ARAUJO SERVICOS EM SEGURANCA, LIMPEZA E ALUGUEL DE VEICULOS LTDA"
33761490000106,33761490000106,FREITAS E SANTANA LTDA
37946323000182,37946323000182,CLINICA DE TRANSITO - PRESIDENTE FIGUEREDO LTDA
39987488000128,39987488000128,CLINICA DE TRANSITO COARI LTDA
19787405000140,19787405000140,VALERIA COSTA DOS SANTOS
16894863000190,16894863000190,AUTO ESCOLA NOVA OLINDA LTDA
28216339000149,28216339000149,AUTO ESCOLA MAUES LTDA
00561850000169,00561850000169,CLIMEPSI CLINICA MEDICA PSICOLOGICA LTDA
18145548000195,18145548000195,AUTO ESCOLA METROPOLITANA LTDA
05744849000193,05744849000193,AUTO ESCOLA FARIA LTDA
39228623000151,39228623000151,CENTRO DE FORMACAO DE CONDUTORES AMERICANA II LTDA
24093654000175,24093654000175,GUIMARAES FERNANDES LTDA
42982328000109,42982328000109,CENTRO DE FORMACAO DE CONDUTORES HABACUQUE LTDA
25403331000101,25403331000101,AUTO ESCOLA PRESIDENTE FIGUEIREDO LTDA
43368603000153,43368603000153,PSITRANSITO ATIVIDADES PROFISSIONAIS NA AREA DE SAUDE LTDA
18375896000159,18375896000159,BELA CENTRO DE FORMACAO DE CONDUTORES LTDA
04526586000183,04526586000183,AUTO ESCOLA YARA LTDA
07560354000130,07560354000130,COOPERATIVA DE TRABALHO DOS INSTRUTORES DE CENTRO DE FORMACAO DE CONDUTORES DO AMAZONAS - COOPIAUTO
18546078000171,18546078000171,RIBEIRO & FEITOZA ADVOGADOS
23008295000148,23008295000148,PS SERVICOS DE CONSTRUCOES LTDA
30666470000150,30666470000150,A C NUNES LTDA
40542584000141,40542584000141,CENTRO DE FORMACAO DE CONDUTORES COMPENSA LTDA
41159979000122,41159979000122,NB FORMACAO DE CONDUTORES DE VEICULOS LTDA
43120272000138,43120272000138,CLINICA DO TRANSITO BIOHUMAITA LTDA
29889746000180,29889746000180,SOCIAL SOLUTIONS TECNOLOGIA LTDA
28503850000121,28503850000121,DAYANE CARVALHO DA SILVA
27398117000121,27398117000121,AUTO ESCOLA LANOA LTDA
21586518000129,21586518000129,JOAO MARCELO CASTRO PINTO
13050798000128,13050798000128,CENTRO DE FORMACAO DE CONDUTORES TRANSITO LIVRE LTDA
34542297000139,34542297000139,J PINTO DE ANDRADE SOBRINHO & CIA. LTDA.
38418782000156,38418782000156,CENTRO DE FORMACAO DE CONDUTORES SUCESSO LTDA
84459130000187,84459130000187,AUTO ESCOLA NELY LTDA
18459757000103,18459757000103,CONDOMINIO CIVIL DO SHOPPING PONTA NEGRA
48460805000144,48460805000144,A. T. CORREA
55824693000129,55824693000129,VINT_GLOBAL TECNOLOGIA LTDA
08733589000149,08733589000149,AUTO ESCOLA ALFA E OMEGA LTDA
26948229000146,26948229000146,G. DE S. DOS SANTOS & CIA LTDA
49734986000112,49734986000112,49.734.986 PAULA FRASSINETTI MAFRA DE ANDRADE
84664143000198,84664143000198,CASINO CONFECCOES LTDA
24343798000132,24343798000132,PERFIL BRASIL COMUNICACOES LTDA
63650394000143,63650394000143,JOANES DEIS PAIVA DO NASCIMENTO
50764579000137,50764579000137,50.764.579 GISELMA SANTOS MARINHO
10981677000101,10981677000101,SISTEMATECH DESENVOLVIMENTO DE SOFTWARE LTDA
10802127000188,10802127000188,AFC CONSULTORIA EM TECNOLOGIA LTDA
20765220000113,20765220000113,M. A. N. TEIXEIRA & CIA LTDA
38398890000104,38398890000104,JV COMERCIO DE EQUIPAMENTOS E EPI LTDA
40404960000131,40404960000131,BETEL MANUTENCAO PREDIAL LTDA
07791107000144,07791107000144,ELEC INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE MEDICAO LTDA
23065750000147,23065750000147,CZ COMERCIO E SERVICOS DE IMUNIZACAO LTDA
32917874000102,32917874000102,SEARCH INFORMATICA LTDA
15285153000108,15285153000108,A M Z SERVICOS ESPECIAIS E TECNOLOGIA LTDA
38264762000178,38264762000178,S F DA SILVA JUNIOR LTDA
32979679000107,32979679000107,W. H. DE MELO MORAES
11762811000146,11762811000146,VIA OLIVEIRA DA AMAZONIA LTDA
42330121000141,42330121000141,MAS PRA DIRIGIR CENTRO DE FORMACAO DE CONDUTORES LTDA
08862665000116,08862665000116,PSA TECHNOLOGY LTDA
46919793000148,46919793000148,P. DE S. F.
07405974000102,07405974000102,JOELMA SOARES DE QUEIROZ
30645640000110,30645640000110,GM3 COMERCIO E REPRESENTACAO DE MATERIAS DE CONSTRUCAO LTDA
25265142000101,25265142000101,S R ENGENHARIA LTDA
26214447000157,26214447000157,QUALITY SUPRIMENTOS INDUSTRIAIS E SERVICOS LTDA
02984165000170,02984165000170,A.G. DA GAMA LOPES
02655275000199,02655275000199,"BERGAMASCO LOCACAO DE ESTRUTURAS, TENDAS E EVENTOS LTDA"
42244689000140,42244689000140,DOMINGOS SAVIO ABREU DA SILVA
24932026000136,24932026000136,J M CENTRO DE FORMACAO DE CONDUTORES LTDA
55793192000122,55793192000122,L C SOLUCOES EM SERVICOS E COMERCIO LTDA
06050437000116,06050437000116,PROTEMAC INDUSTRIA E COMERCIO DE BORRACHA LTDA
43815662000122,43815662000122,VIA LIMPA SOLUCOES EM LIMPEZA LTDA
84537141000138,84537141000138,SAMEL PLANO DE SAUDE LTDA.
25014157000105,25014157000105,INSTITUTO DE TECNOLOGIA E INOVACAO EVERESTE
63953285000103,63953285000103,SUPERARE TECNOLOGIA DA INFORMACAO LTDA
04442937000178,04442937000178,PARINTUR HOTEIS E TURISMO LTDA
46332274000189,46332274000189,M L M GONCALVES COMERCIO E SERVICOS GRAFICOS LTDA
04618376000115,04618376000115,W. M. MAIA
50555535000105,50555535000105,CENTRO DE ESTUDOS EM COMPRAS PUBLICAS LTDA
13699157000107,13699157000107,ENGEMEX DA AMAZONIA INSTALACAO E MANUTENCAO ELETRICA LTDA
17707102000144,17707102000144,TRUST7 LTDA
04320180000140,04320180000140,SERVICO AUTONOMO DE AGUA E ESGOTO DE ITACOATIARA
10261348000196,10261348000196,CRIAE CONSULTORIA EM COMUNICACAO LTDA
50873644000162,50873644000162,MONITORY - SERVICO DE SEGURANCA PRIVADA LTDA
05475276000140,05475276000140,PERSONAL LTDA
06889405000109,06889405000109,MARCA BRASIL COMERCIO E SERVICOS GRAFICOS LTDA
36097957000145,36097957000145,PAX SEGURANCA PRIVADA LTDA
14808550000146,14808550000146,R. ANSELMO MIRANDA LTDA
35290723000157,35290723000157,I M MEDEIROS SILVA LTDA
34914070000177,34914070000177,DEMARCA VIA SINALIZACOES E TECNOLOGIA LTDA
10666945000109,10666945000109,INNOVA PLACAS LTDA
03556039000854,03556039000854,EYE CENTER SERVICOS MEDICOS LTDA
30496959000120,30496959000120,"CPL BRASIL-CURSOS, CONSULTORIA E REPRESENTACAO LICITACAO LTDA"
01095841000192,01095841000192,INFORMACOES EXPRESSAS DE LICITACOES LTDA
29390484000104,29390484000104,IMPERATRIZ DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA
41135471000194,41135471000194,P E P EVENTOS EMPRESARIAIS LTDA
35220438000160,35220438000160,FOCCUS LTDA
50737766000121,50737766000121,TECHNE ENGENHARIA E SISTEMAS LTDA
02341528000150,02341528000150,JOBAST PRODUCOES CINEMATOGRAFICAS LTDA
05206385000404,05206385000404,HUGHES TELECOMUNICACOES DO BRASIL LTDA.
05514709000129,05514709000129,EMPRESA JUNIOR DE ADMINISTRACAO PUBLICA - UEA PUBLICA JUNIOR
02765976000180,02765976000180,L. P. DE ANDRADE COMERCIAL
04648595000147,04648595000147,RIPASA COMERCIO E REPRESENTACOES DE ALIMENTOS EIRELI
03343080000176,03343080000176,FUNDACAO DE APOIO INSTITUCIONAL MURAKI
06759858000110,06759858000110,TECLAB DA AMAZONIA COMERCIO DE EQUIPAMENTOS E MATERIAIS DE LABORATORIOS LTDA
84471788000104,84471788000104,"TH - EVENTOS, PASSAGENS E TURISMO LTDA"
51962678000196,51962678000196,FUNDACAO PARA O VESTIBULAR DA UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO VUNESP
09251433000194,09251433000194,A E P COMERCIO SERVICOS E REPRESENTACAO COMERCIAL DE EQUIPAMENTOS LTDA
84526045000194,84526045000194,GLOBALSERVICE VIGILANCIA E SEGURANCA LTDA
08413624000142,08413624000142,DUARTE COMUNICACAO COMERCIO E SERVICOS GRAFICOS LTDA
04214086000106,04214086000106,INSTRUMENTAL TECNICO LTDA
08602745000132,08602745000132,CAPEMISA SEGURADORA DE VIDA E PREVIDENCIA S/A
84656305000146,84656305000146,COPYTEC SERVICOS GRAFICOS LTDA
61573796000166,61573796000166,ALLIANZ SEGUROS S/A
02444996000150,02444996000150,C. A. DA S. CARDOSO
81627838000101,81627838000101,INGRAM MICRO INFORMATICA LTDA
05628282000190,05628282000190,"M. A. INDUSTRIA, COMERCIO DE PAPELARIA E SERVICOS LTDA"
63646855000104,63646855000104,GRAFICA E EDITORA RAPHAELA LTDA
00578565000150,00578565000150,J G AGENCIA DE VIAGENS E TURISMO LTDA
12934157000173,12934157000173,NUTRI INFINITY COMERCIO DE PRODUTOS FARMACEUTICOS E SERVICOS HOSPITALARES LTDA
13353495000184,13353495000184,PROPAG TURISMO LTDA
34516450000153,34516450000153,SELENETUR AGENCIA DE VIAGENS E TURISMO LTDA
07505164000110,07505164000110,GROWTH ENGENHARIA LTDA
07091063000140,07091063000140,SUPORTE DE ADMINISTRACAO GERENCIAL LTDA
63643068000109,63643068000109,MCM TECNOLOGIA LTDA
10847885000112,10847885000112,T DA S LUSTOSA COMERCIO E SERVICOS
65828634000182,65828634000182,CALTECH INFORMATICA LTDA
03633502000148,03633502000148,GRAFISA - GRAFICA E EDITORA LTDA
03184552000195,03184552000195,LOTUS REPRESENTANTE COMERCIAL LTDA
33540014000157,33540014000157,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO
08663856000159,08663856000159,CONSTRUIR INDUSTRIA DE CERAMICA E CONSTRUCOES LTDA
04892991000115,04892991000115,TELTEC SOLUTIONS LTDA
04869711000158,04869711000158,"FLEXIBASE INDUSTRIA E COMERCIO DE MOVEIS, IMPORTACAO E EXPORTACAO LTDA"
11283356000287,11283356000287,PHILCO ELETRONICOS SA
72381189000625,72381189000625,DELL COMPUTADORES DO BRASIL LTDA
81103228000109,81103228000109,TECNOLACH INDUSTRIAL LTDA
10449469000166,10449469000166,M C W CONSTRUCOES COMERCIO E TERRAPLANAGEM LTDA
00289279000175,00289279000175,ARUANDA TECNOLOGIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA
08991965000103,08991965000103,A L P DA SILVA
07282225000127,07282225000127,INTRANORTH-TREINAMENTO EM TECNOLOGIA DA INFORMACAO LTDA
06028733000110,06028733000110,L G SERVICOS PROFISSIONAIS LTDA
11600033000199,11600033000199,MANAUS AUTO SHOPPING COMERCIO DE VEICULOS LTDA
07693241000102,07693241000102,3M COMUNICACAO E MINERIO LTDA
59456277000176,59456277000176,ORACLE DO BRASIL SISTEMAS LTDA
63675268000143,63675268000143,C S CONSTRUCAO CONSERVACAO E SERVICOS LTDA
08226964000164,08226964000164,TECHSERVICE CONSTRUCOES E COMERCIO DE MATERIAIS DE CONSTRUCOES LTDA
01404158000190,01404158000190,PEARSON EDUCATION DO BRASIL LTDA
03056570000191,03056570000191,ALDRI SERVICOS LTDA
07276437000100,07276437000100,DIDATECH COMERCIO E AUTOMACAO DE SISTEMAS EDUCACIONAIS LTDA
16100765000133,16100765000133,D J SOUSA PENSAO
06539432000151,06539432000151,SGRH SERVICOS DE CONSTRUCOES E MANUTENCAO LTDA
03000770000122,03000770000122,MSO - EMPRESA DE PRESTACAO DE SERVICOS PARA TAXISTA LTDA
56577059000100,56577059000100,FUNDACAO FACULDADE DE MEDICINA
10795098000174,10795098000174,MUSEU DA AMAZONIA
03051189000130,03051189000130,UNIPUBLICIDADE ORGANIZACAO DE EVENTOS LTDA
15330588000119,15330588000119,AXTRON SERVICOS TECNOLOGICOS LTDA
07288667000180,07288667000180,"WSA - SERVICOS, COMERCIO E INDUSTRIA LTDA"
04210423000197,04210423000197,OLIVEIRA ENERGIA S.A
18607653000107,18607653000107,BIBLIOTHECA SISTEMAS DO BRASIL LTDA
15177971000189,15177971000189,GLOBAL COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA
15815491000104,15815491000104,INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA
60501293000112,60501293000112,EDITORA REVISTA DOS TRIBUNAIS LTDA
02182167000146,02182167000146,PAJURA COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA
69030815000110,69030815000110,N. A. TECNOLOGIA E SISTEMAS DE INFORMATICA LTDA
04030231000107,04030231000107,SIMONE DE CASTRO DUARTE COELHO LTDA
11053565000153,11053565000153,A DA S GONZAGA COMERCIO E SERVICO LTDA
03938106000129,03938106000129,CEAT-CENTRO DE ESTUDOS AVANCADOS E TREINAMENTO
05878120000100,05878120000100,GLOBAL CARGAS TRANSPORTES NACIONAIS E INTERNACIONAIS LTDA
06044947000180,06044947000180,LINK SOLUCOES EM LOGISTICA INTEGRADA LTDA
10539197000195,10539197000195,AJ REFEICOES LTDA
04019447000163,04019447000163,VAT TECNOLOGIA DA INFORMACAO LTDA.
67393181000134,67393181000134,IMAGEM GEOSISTEMAS E COMERCIO LTDA
84522770000194,84522770000194,FUNDACAO AMAZONICA DE DEFESA DA BIOSFERA
49058654000165,49058654000165,FLEXFORM INDUSTRIA E COMERCIO DE MOVEIS LTDA
10727025000145,10727025000145,OTIMIZA SERVICOS ADMINISTRATIVOS LTDA
21718653000180,21718653000180,ETKETAR SERVICOS DE IMPRESSAO LTDA
15139203000130,15139203000130,SCRYPTOS TECNOLOGIA LTDA
64772163000175,64772163000175,ANACOM ELETRONICA LTDA
43217850000159,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA
13054752000187,13054752000187,IDJ COMERCIO E SERVICOS DE FOTOCOPIAS LTDA ME
03090004000104,03090004000104,BMS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
03336489000165,03336489000165,VILAGE MARCAS E PATENTES LTDA
02857371000110,02857371000110,STATSOFT SOUTH AMERICA COMERCIO DE SOFTWARE LTDA
01863881000137,01863881000137,DISTRICOMP DISTRIBUIDORA DE INFORMATICA LTDA
07030464000190,07030464000190,LEGITIMA SERVICOS DE PROTECAO SEGURANCA E VIGILANCIA PATRIMONIAL LTDA
84132034000120,84132034000120,E N GARCIA EDITORA
04529815000113,04529815000113,CONSTRUTORA SALTECH LTDA
24784477000173,24784477000173,WMP PARK ESTACIONAMENTO VEICULOS - EIRELI
84664663000109,84664663000109,MDC SERVICOS DE APOIO LOGISTICO LTDA
76659820000151,76659820000151,ASSOCIACAO PARANAENSE DE CULTURA - APC
84307974000102,84307974000102,FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI
26782757000178,26782757000178,FUNDACAO UNIVERSITAS DE ESTUDOS AMAZONICOS - F. UEA
02300872000109,02300872000109,E. G. R. SERVICOS IMOBILIARIOS LTDA
84111020000120,84111020000120,F N DE ALMEIDA LTDA
68317817000202,68317817000202,GR SEGURANCA LTDA
09007471000104,09007471000104,TOP SERVICE COMERCIO E SERVICOS DE MANUTENCAO INDUSTRIAL LTDA
04669438000118,04669438000118,HOTEIS BIASE LTDA
16882751000119,16882751000119,VALERIA MARIA MARTINS LIPPI
16934975000127,16934975000127,JP TECNOLOGIA E SERVICOS DE INFORMATICA LTDA
07060660000107,07060660000107,KATIANE NEVES DOS SANTOS
01319640000121,01319640000121,AJL INDUSTRIA E COMERCIO LTDA
34534552000100,34534552000100,"EMAN TRANSPORTE, COMERCIO E SERVICO LTDA"
04718633000190,04718633000190,AMAZON SECURITY LTDA
05366444000169,05366444000169,R.V. IMOLA TRANSPORTES E LOGISTICA LTDA
03312579000116,03312579000116,VG IMPORTACAO LTDA
12698592000146,12698592000146,FABIO ANDREY ALVES DOS SANTOS
04585611000108,04585611000108,A.M. TECNOLOGIA LTDA.
42546531000124,42546531000124,ELSEVIER EDITORA LTDA
07674744000130,07674744000130,TEKIS TECNOLOGIAS AVANCADAS LTDA
03613289000102,03613289000102,TECHLOG - SERVICOS DE GESTAO E SISTEMAS INFORMATIZADOS LTDA
14922715000106,14922715000106,RARSS RESTAURANTES LTDA
23512039000193,23512039000193,J S P SERVICO DE ALIMENTACAO E LIMPEZA LTDA
13444991000143,13444991000143,LINEAR SERVICOS DE MANUTENCAO PREDIAL LTDA
30500707000128,30500707000128,30.500.707 RONDINELE NEVES PERDIGAO
03023261000115,03023261000115,EXPANSAO COMUNICACAO VISUAL E DESIGN LTDA
12163869000136,12163869000136,AMBIPAR ENVIRONMENT MANAUS LTDA
20320503000151,20320503000151,FUNDACAO ARTHUR BERNARDES
77043511000115,77043511000115,QUIMTIA S.A
10315821000170,10315821000170,GRANJA R.G. AGRONEGOCIO LTDA
60455193000105,60455193000105,OPENCADD ADVANCED TECHNOLOGY COMERCIO E SERVICOS LTDA
04026811000112,04026811000112,ARQUIDIOCESE DE MANAUS
15790280000156,15790280000156,R M P ROMERO LTDA
08420393000102,08420393000102,TRISEVEN SERVICOS DE TERCEIRIZACAO LTDA
05775256000194,05775256000194,PROQUEST LATIN AMERICA SERVICOS E PRODUTOS PARA ACESSO A INFORMACAO LTDA.
04361309000168,04361309000168,ARAUJO COMERCIO DE PRODUTOS HOSPITALARES LTDA
01708499000159,01708499000159,DECARES COMERCIO LTDA
06021600000112,06021600000112,HOSPSHOP MEDICAL LTDA
15489853000106,15489853000106,J I D DISTRIBUIDORA DE MEDICAMENTOS LTDA.
06105362000123,06105362000123,ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA
07750950000182,07750950000182,L R M CONSTRUCOES E EMPREENDIMENTOS LTDA
27997307000165,27997307000165,M S A DOS SANTOS ALIMENTACAO
32578382000121,32578382000121,IPNET SERVICOS EM NUVEM E DESENVOLVIMENTO DE SISTEMAS LTDA
42356782000146,42356782000146,EBSCO BRASIL LTDA
61550141000172,61550141000172,YELUM SEGUROS S.A
36714428000143,36714428000143,INNOVATE CONSULTORIA EM GESTAO EMPRESARIAL LTDA
05340639000130,05340639000130,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA
04435196000106,04435196000106,"M E T INDUSTRIA, COMERCIO E SERVICOS GRAFICOS LTDA"
42107331000175,42107331000175,ECOPRINT LTDA
09133959000170,09133959000170,INNAIE CONSULTORIA S.A.
10720502000140,10720502000140,ANDRE LIMA DE SOUZA LTDA
02558157000162,02558157000162,TELEFONICA BRASIL S.A.
38281659000136,38281659000136,SOFT INOVACOES INTELIGENTES LTDA
09112679000185,09112679000185,A DA S COELHO LTDA
26002003000158,26002003000158,KINGLOG TRANSPORTES MULTIMODAIS LTDA
31837899000125,31837899000125,ALFA TECNOLOGIA EM ENGENHARIA E INFRAESTRUTURA DE REDES LTDA
04587036000174,04587036000174,SERVICO AUTONOMO DE AGUA E ESGOTO DE MAUES
05554944000124,05554944000124,FUNDACAO REDE AMAZONICA
01950345000179,01950345000179,ACMJR EMPREENDIMENTOS DE CONSTRUCAO CIVIL LTDA
17458949000132,17458949000132,ESM ZILO GRAFICA LTDA
14055789000192,14055789000192,GAMMA COMPRA E VENDA DE IMOVEIS E CONSULTORIA EMPRESARIAL LTDA
